maxrad,minrad,meanrad,maxdur,mindur,meandur,maxwind,minwind,meanwind,elevation,energy
29.58,7.28,19.03,48657.27,18576.94,36128.69,15.6,8.66,11.95,1244.0,solar
19.29,1.33,9.98,39709.24,7250.7,23761.05,31.09,17.07,23.43,16.0,solar
28.26,7.18,17.87,46805.43,21078.71,34339.99,21.29,11.73,15.68,401.0,solar
25.29,8.06,16.69,46105.81,22920.05,33105.53,24.92,18.0,20.82,30.0,solar
27.25,10.43,18.43,46295.87,26199.1,34177.62,29.88,18.89,24.19,203.0,solar
27.81,8.53,18.87,47993.3,26189.89,37485.15,22.51,13.82,18.06,392.0,solar
25.07,11.68,19.07,43095.74,23948.96,34253.03,26.31,18.02,21.56,366.0,solar
22.62,2.09,11.93,46011.4,9771.84,27162.14,36.69,18.32,26.59,38.0,solar
25.35,9.05,15.99,45219.48,23982.45,31063.12,21.82,9.67,18.19,132.0,solar
21.94,2.46,12.17,46824.39,10780.9,28118.69,34.84,20.52,26.63,94.0,solar
24.26,14.14,19.77,41963.07,26956.66,35508.52,21.58,11.22,14.67,53.0,solar
24.61,4.86,15.0,45789.34,13032.42,30006.42,26.53,11.48,21.41,543.0,solar
21.68,2.14,11.89,49798.6,10116.31,28200.37,36.47,18.35,26.48,37.0,solar
21.92,2.43,11.87,47840.18,10613.06,27045.87,37.54,20.86,27.79,35.0,solar
21.07,2.24,11.63,41449.8,9213.42,25928.77,35.38,19.59,26.11,86.0,solar
29.61,12.05,21.35,46222.03,30018.59,38895.83,20.51,11.84,15.67,1357.0,solar
24.14,13.05,19.64,44474.47,31138.78,38010.87,28.07,13.35,23.02,1.0,solar
23.51,11.33,18.53,40478.34,12246.77,32598.48,28.94,16.63,19.96,625.0,solar
21.3,1.9,11.17,48263.73,7362.21,25326.89,31.91,18.28,23.78,27.0,solar
22.9,12.98,18.6,39835.06,13794.15,32276.85,31.41,16.35,19.91,653.0,solar
21.26,1.79,11.76,42817.17,6913.85,26723.63,27.97,15.44,21.17,134.0,solar
24.01,5.71,14.71,42534.79,17231.57,29316.56,27.63,19.93,22.47,15.0,solar
22.58,2.05,11.99,48388.59,8137.22,27063.3,36.08,20.03,26.16,11.0,solar
27.72,8.65,18.64,47669.78,25129.22,36508.36,22.38,13.3,16.84,713.0,solar
24.1,13.2,19.23,40441.09,12857.03,32895.39,25.05,14.56,17.08,359.0,solar
24.32,7.52,15.44,46218.31,19610.68,29287.71,26.72,14.61,22.23,3.0,solar
24.76,8.54,16.89,45099.38,22466.28,33267.52,22.55,14.37,17.94,165.0,solar
23.14,11.0,17.32,41108.91,23035.23,34145.0,18.18,8.45,13.54,197.0,solar
25.14,8.88,16.55,40282.64,20556.55,31240.4,39.6,19.97,24.92,51.0,solar
24.88,10.88,18.36,43940.45,23516.93,34036.36,26.29,9.87,18.63,42.0,solar
23.14,12.81,18.46,40116.39,9550.81,32474.63,30.87,14.28,19.25,566.0,solar
20.2,1.81,10.82,46705.93,7336.84,24398.4,34.63,19.7,25.7,353.0,solar
22.99,2.06,11.86,43441.19,9279.72,26260.12,40.03,22.45,29.03,70.0,solar
25.74,7.5,16.41,47323.74,20992.15,32779.14,24.25,17.38,20.34,5.0,solar
24.06,7.02,17.72,41950.45,4444.87,32256.44,21.74,13.89,17.63,525.0,solar
22.11,5.51,14.4,44625.46,15684.98,28144.64,17.09,4.27,11.52,426.0,solar
24.1,13.2,19.23,40441.09,12857.03,32895.39,25.05,14.56,17.08,371.0,solar
23.85,9.32,18.19,40876.25,4743.84,31928.09,17.86,10.49,15.2,30.0,solar
23.51,7.66,17.64,40392.39,253.8,30942.19,14.5,7.64,11.25,36.0,solar
30.63,10.14,20.91,48444.4,27283.35,38352.59,27.67,11.24,20.0,739.0,solar
24.03,5.16,15.45,46061.84,15990.88,31932.69,31.14,18.41,24.07,328.0,solar
24.04,8.13,14.92,45239.68,24286.09,29845.37,16.1,7.9,11.82,353.0,solar
23.58,5.76,14.88,43521.9,15470.43,30167.39,22.23,13.42,18.44,76.0,solar
30.03,11.28,21.34,46815.52,30884.15,39028.58,36.0,19.27,26.24,812.0,solar
21.2,5.76,13.55,37519.76,17630.63,27484.86,25.9,5.78,18.12,61.0,solar
24.53,15.39,19.93,41229.28,26539.62,35066.37,26.22,11.69,16.93,135.0,solar
23.12,11.25,17.36,40964.27,21356.32,33960.84,18.44,8.8,13.83,189.0,solar
26.42,8.48,15.84,45898.03,20891.53,29465.05,14.32,7.76,11.62,162.0,solar
28.44,10.9,20.26,45977.25,27642.76,38017.93,17.09,10.89,14.45,214.0,solar
26.84,7.76,18.44,46892.62,23762.59,35878.11,25.42,17.88,21.12,1197.0,solar
23.62,5.92,16.07,43284.37,13559.04,31739.31,24.73,13.66,19.8,215.0,solar
30.89,9.93,20.89,48485.42,25769.37,37952.46,24.71,11.33,18.46,833.0,solar
28.38,10.87,20.57,45843.59,27628.6,38078.2,19.67,11.32,15.27,1986.0,solar
26.27,6.1,16.73,48026.31,20512.33,35129.33,16.39,7.17,11.36,73.0,solar
22.97,4.93,14.28,42355.53,13328.98,28299.58,24.62,12.51,19.5,346.0,solar
20.88,1.91,11.16,46208.39,8447.7,25624.78,32.55,18.37,24.27,34.0,solar
31.26,10.24,21.59,48683.63,27041.91,38882.95,16.04,9.49,12.07,1129.0,solar
20.98,1.52,10.59,43402.55,6692.74,24275.51,35.49,18.05,25.59,53.0,solar
21.36,1.95,11.7,46621.12,8129.15,26587.6,36.35,18.46,26.33,60.0,solar
22.07,1.9,11.32,45261.87,8119.66,25587.67,35.71,18.39,25.83,126.0,solar
22.63,8.6,14.89,45090.13,24419.99,29957.0,16.53,6.64,12.36,205.0,solar
19.59,5.89,13.67,34419.27,21607.69,28726.97,26.07,18.62,22.51,5.0,solar
29.38,5.48,18.03,49429.95,13583.96,34356.93,18.47,11.71,14.6,1240.0,solar
20.88,1.81,10.68,44582.57,8592.25,23868.45,32.11,18.19,23.81,98.0,solar
24.64,8.5,17.18,44045.98,22872.96,33401.75,22.78,13.69,17.61,259.0,solar
24.36,12.53,18.32,40730.88,9062.37,31725.13,18.9,10.48,13.51,87.0,solar
24.81,6.29,15.2,44973.76,16195.3,30487.72,25.31,17.7,21.08,19.0,solar
25.41,18.73,21.43,41067.43,30169.59,36618.97,30.58,16.23,23.1,37.0,solar
27.24,9.18,18.76,47452.4,24977.26,37053.98,22.3,11.07,15.46,141.0,solar
24.16,13.42,19.36,41690.25,15509.87,33923.41,35.76,12.4,19.28,810.0,solar
23.89,14.22,18.49,41008.3,16355.56,32201.65,20.22,10.19,14.5,5.0,solar
25.11,4.57,14.89,48067.66,15383.74,32025.9,15.32,8.8,12.76,8.0,solar
23.85,8.85,15.42,43306.28,22766.53,29773.37,19.01,6.22,14.95,506.0,solar
25.48,7.31,16.27,46693.62,20272.01,32141.91,24.52,17.24,20.63,11.0,solar
23.03,4.96,15.1,42833.88,15676.38,31120.07,27.42,16.92,21.84,275.0,solar
24.35,6.09,15.17,44163.63,16529.25,29961.32,23.22,14.36,18.95,9.0,solar
25.76,8.78,15.82,45971.0,21691.44,30233.1,20.82,7.44,16.74,4.0,solar
30.64,12.83,21.87,44818.85,32188.53,38708.8,27.64,21.62,24.97,941.0,solar
21.98,1.79,11.16,46462.84,8281.36,25399.82,36.54,19.02,26.44,98.0,solar
29.44,10.81,20.57,46903.92,29447.79,38468.95,11.42,7.59,10.0,-198.0,solar
23.15,5.17,14.8,44146.33,15469.94,30195.06,21.87,12.5,17.62,211.0,solar
29.0,14.45,21.99,44106.07,28280.94,37961.18,23.02,14.19,17.82,1273.0,solar
25.32,15.05,19.86,41154.21,21269.5,34158.83,33.11,16.21,21.17,240.0,solar
25.89,8.88,17.55,45468.17,20787.36,33381.96,24.75,14.41,18.86,136.0,solar
27.58,7.55,17.72,44987.5,23821.16,34614.88,23.62,15.93,18.72,8.0,solar
24.5,9.52,17.84,43961.33,23398.84,34215.7,24.82,15.21,20.08,78.0,solar
25.67,6.49,16.13,48544.98,22750.68,35253.37,18.22,10.24,13.55,124.0,solar
24.59,7.67,15.61,46170.05,19790.2,29163.08,21.52,11.54,18.04,4.0,solar
23.97,9.47,17.35,44295.75,24180.76,33451.87,23.5,16.3,19.61,23.0,solar
24.8,5.45,15.37,48073.55,15137.18,30598.41,24.27,10.65,19.89,266.0,solar
26.68,8.83,18.45,47564.85,26538.21,37087.41,16.5,8.71,12.63,6.0,solar
21.38,1.82,11.06,45636.96,8684.84,25538.76,35.88,18.92,26.57,96.0,solar
22.95,2.38,12.58,45325.77,10751.04,28765.47,38.08,19.8,27.63,50.0,solar
26.69,6.46,17.15,47963.04,23281.28,35916.83,21.26,11.74,16.43,158.0,solar
23.82,9.02,15.5,46768.03,18532.49,29650.98,18.3,9.49,14.86,102.0,solar
23.07,5.7,14.6,40661.25,15975.51,29306.33,24.22,16.51,20.33,256.0,solar
23.49,5.82,14.68,41491.48,16246.61,29211.24,24.15,18.44,20.63,80.0,solar
27.28,4.02,16.36,49623.13,13662.65,34289.91,26.86,12.3,20.58,91.0,solar
21.46,1.9,11.2,46794.2,8787.03,25902.06,33.42,18.32,24.86,66.0,solar
21.68,1.89,11.56,46169.9,8277.05,26784.09,36.19,18.89,26.34,73.0,solar
23.52,5.33,14.58,42630.51,14073.3,29299.89,27.71,17.23,22.46,476.0,solar
23.21,3.42,13.71,43455.57,9469.36,26993.41,22.37,11.98,17.8,132.0,solar
24.5,6.22,15.23,45067.6,16655.66,30443.35,23.83,15.38,19.59,39.0,solar
22.96,5.53,14.53,41276.42,16009.93,29496.31,22.21,14.31,18.64,124.0,solar
20.57,5.79,14.06,40937.11,17631.37,28516.02,21.45,8.87,16.47,127.0,solar
26.12,11.0,18.83,44713.76,26437.4,35004.34,28.44,16.64,22.84,295.0,solar
24.36,9.63,17.8,44319.36,23609.54,33893.21,23.97,15.18,19.63,44.0,solar
24.5,9.43,16.07,44963.04,21776.87,30974.77,30.71,11.97,23.37,125.0,solar
24.31,4.2,14.45,46757.96,15122.2,31590.05,14.31,9.88,11.91,33.0,solar
28.55,10.74,20.33,47467.86,29531.49,38525.65,18.81,7.28,14.46,-67.0,solar
22.04,1.89,11.25,46048.7,7901.54,25221.46,35.14,18.17,25.49,82.0,solar
21.61,2.04,11.6,46538.55,8836.67,26407.07,35.02,19.4,25.6,50.0,solar
27.67,10.11,18.95,45894.45,25070.03,35683.84,13.43,11.38,12.47,201.0,solar
25.54,6.93,16.15,46086.08,19546.76,32291.82,24.91,17.05,20.59,4.0,solar
28.09,6.82,17.81,46800.0,19718.74,34338.5,21.72,13.09,16.55,226.0,solar
30.63,10.14,20.91,48444.4,27283.35,38352.59,27.67,11.24,20.0,741.0,solar
19.57,1.77,10.46,38122.02,7361.12,22412.13,32.94,19.17,25.05,231.0,solar
22.97,4.93,14.28,42355.53,13328.98,28299.58,24.62,12.51,19.5,361.0,solar
20.84,1.92,10.83,45836.4,9764.46,24824.42,32.51,17.56,23.67,55.0,solar
21.75,2.12,11.8,47107.5,8512.6,27075.81,32.26,18.75,24.02,18.0,solar
26.77,8.06,18.7,46982.61,25388.99,36325.14,18.78,14.08,15.76,1566.0,solar
27.72,11.96,20.64,45965.93,27766.87,37244.05,28.2,18.18,23.68,1138.0,solar
17.09,1.46,9.77,34364.5,7395.06,22450.17,32.49,19.86,25.4,84.0,solar
28.33,7.88,18.3,46800.0,23413.32,35462.78,23.46,13.93,17.66,470.0,solar
24.31,8.6,17.43,43782.15,22645.37,33733.07,20.6,11.85,15.78,236.0,solar
21.3,2.34,11.8,45255.26,9574.51,25921.41,39.66,23.11,29.5,112.0,solar
23.18,5.33,14.54,42284.88,15236.85,29721.92,21.13,12.46,16.7,97.0,solar
23.82,2.25,13.19,49506.97,8238.23,30451.26,27.4,14.69,21.68,110.0,solar
24.32,4.29,14.52,47203.45,16570.61,32271.77,14.51,10.06,12.03,2.0,solar
28.3,8.42,18.96,47076.41,23533.02,36418.19,17.58,7.26,10.64,574.0,solar
30.01,6.37,18.87,48628.77,17288.55,34989.92,18.73,8.48,13.51,155.0,solar
24.18,9.37,17.28,44512.34,23922.23,33235.02,22.46,16.05,18.96,26.0,solar
22.15,2.13,11.68,42568.38,9270.93,26265.08,32.49,15.51,23.63,48.0,solar
23.05,2.12,12.28,49795.13,8580.59,27524.84,37.75,21.02,27.55,88.0,solar
22.25,2.05,11.66,43584.47,9265.91,26354.15,35.8,20.87,26.56,33.0,solar
21.93,2.24,12.03,50400.0,10886.33,28265.77,34.85,17.95,25.41,1.0,solar
27.09,7.52,17.97,45466.41,23052.7,35312.03,26.55,18.31,21.73,58.0,solar
20.38,1.52,10.34,41806.33,8392.1,23588.28,32.94,18.63,24.36,121.0,solar
24.5,9.69,17.75,43757.72,23423.02,33590.98,24.18,13.48,19.17,204.0,solar
30.46,9.97,20.99,48662.11,27283.18,38436.2,19.23,8.1,13.56,640.0,solar
26.47,6.43,16.96,48077.61,23212.26,35425.4,24.84,13.81,19.04,88.0,solar
29.04,11.22,20.97,45695.36,28425.45,38392.43,19.68,11.87,15.95,1519.0,solar
21.49,2.22,11.73,42641.56,10326.5,26745.61,35.39,18.65,25.83,63.0,solar
24.96,6.94,16.93,45071.36,17321.46,32915.38,24.48,14.22,19.28,155.0,solar
22.44,8.8,14.96,45237.45,25165.43,30245.18,19.29,7.6,14.1,200.0,solar
25.78,10.66,18.29,43566.06,21731.35,33092.48,23.7,13.13,19.08,164.0,solar
25.81,8.98,15.81,43476.35,19731.74,28922.88,11.34,5.03,9.16,147.0,solar
23.16,5.86,14.63,40775.22,15933.29,29506.16,25.15,17.3,20.81,287.0,solar
23.75,2.35,12.64,49983.57,10352.06,28754.83,37.97,20.92,27.93,19.0,solar
25.53,5.83,16.1,45922.65,20844.1,33805.45,21.88,14.45,17.1,414.0,solar
23.9,12.92,18.8,39863.3,16032.27,34728.82,31.67,15.19,20.28,166.0,solar
28.45,7.16,17.98,48046.46,20578.43,34920.98,20.08,12.12,15.87,884.0,solar
25.56,4.53,15.46,48435.79,17428.29,33580.97,18.25,12.93,15.72,116.0,solar
27.79,8.16,18.34,46800.0,24008.07,35808.58,20.97,13.05,15.42,14.0,solar
21.44,1.98,11.68,44039.77,8579.22,26671.57,37.58,18.98,27.45,118.0,solar
24.49,15.05,19.98,41150.86,27685.62,35548.48,20.63,11.81,15.61,80.0,solar
28.43,8.11,18.47,45963.48,24219.21,35713.66,24.5,16.08,20.07,276.0,solar
21.85,2.04,11.75,47798.28,8030.03,26290.45,39.47,21.82,28.63,16.0,solar
24.44,4.09,15.28,46256.61,14114.39,31442.0,29.86,19.11,24.26,392.0,solar
24.02,8.72,17.46,46332.3,23847.02,34183.05,18.73,10.86,14.11,271.0,solar
24.54,6.14,15.25,45275.75,15911.95,30601.17,26.71,17.85,22.63,8.0,solar
23.0,4.32,14.06,43233.53,12745.03,28778.05,18.71,8.78,15.09,102.0,solar
24.27,9.14,16.88,44327.44,24748.64,32800.24,22.6,16.86,19.44,9.0,solar
24.43,8.71,16.88,44605.59,21964.94,32758.78,22.26,14.43,18.21,70.0,solar
24.96,8.63,16.82,45039.66,23057.54,32832.86,23.29,15.37,18.84,47.0,solar
25.7,17.41,20.48,41585.96,29851.92,35823.88,24.45,4.83,12.74,21.0,solar
24.32,10.72,18.09,42269.76,24112.6,33240.36,23.45,9.64,18.21,42.0,solar
25.72,14.03,20.26,41474.5,17039.43,34263.16,31.96,16.93,20.53,573.0,solar
30.67,11.02,21.22,48529.69,29151.03,38891.58,20.41,10.23,15.91,916.0,solar
28.21,7.2,17.83,46800.0,20697.5,33942.33,21.68,12.47,15.64,455.0,solar
29.02,8.38,19.51,48852.31,23333.57,37354.81,14.24,8.14,11.26,59.0,solar
22.06,1.99,11.61,46911.71,7911.92,26054.31,36.11,17.19,26.27,98.0,solar
23.11,4.75,14.64,42532.77,12450.07,28922.09,24.46,14.15,19.23,460.0,solar
21.61,2.29,11.88,45801.15,9619.72,26651.84,34.8,19.65,25.83,94.0,solar
23.34,10.42,18.28,40257.71,7814.69,32247.7,26.11,11.32,15.64,342.0,solar
23.18,3.8,13.64,44084.96,11971.4,27907.21,21.75,10.33,17.81,102.0,solar
27.21,7.28,17.97,46478.21,24839.75,36247.06,25.14,14.71,18.63,24.0,solar
24.54,14.06,19.65,40801.63,26383.97,33755.37,23.87,11.98,16.86,123.0,solar
29.88,8.12,19.67,49044.54,21049.16,37178.75,26.81,7.71,15.74,59.0,solar
28.63,9.25,19.51,46771.14,23731.96,36921.02,25.09,15.77,20.75,1517.0,solar
28.72,9.17,19.64,47449.68,24839.64,37068.62,21.6,10.12,14.05,1054.0,solar
23.08,5.81,14.59,40448.2,15984.98,29543.98,26.03,17.86,21.56,331.0,solar
21.92,1.9,11.59,49097.52,8868.63,26616.47,36.45,18.15,26.56,53.0,solar
29.1,10.54,19.79,48289.12,25701.9,37662.82,16.23,7.59,10.58,320.0,solar
21.44,1.92,11.64,43607.85,9731.62,27242.35,37.33,18.43,27.39,15.0,solar
23.64,5.58,14.65,42527.84,17535.0,29453.24,25.27,18.71,21.3,38.0,solar
23.63,4.13,14.38,46606.89,13844.25,30737.64,15.97,10.41,12.42,80.0,solar
24.08,8.76,17.47,46159.06,23717.71,34163.21,19.75,11.32,15.05,274.0,solar
28.17,10.92,20.81,45352.48,27530.03,37938.44,21.33,11.47,16.02,1779.0,solar
21.8,1.97,11.65,43715.04,8286.86,26021.04,35.85,16.6,25.87,73.0,solar
21.84,2.31,12.13,46842.44,10852.04,28580.85,36.79,16.81,26.46,10.0,solar
28.67,6.28,17.58,47956.99,20462.33,34104.72,25.94,14.75,19.92,859.0,solar
19.72,1.53,10.5,38062.22,7291.05,23061.32,35.43,15.65,24.96,15.0,solar
24.53,6.17,15.24,45227.77,16961.12,30339.86,23.68,15.99,19.67,12.0,solar
26.84,13.58,20.74,43785.77,30531.01,37330.03,31.46,18.77,22.89,60.0,solar
23.78,9.85,18.16,40874.77,6318.13,31449.27,21.37,12.4,17.8,39.0,solar
26.54,15.29,21.22,43217.43,32441.34,37448.07,21.34,13.08,16.64,124.0,solar
27.31,7.53,18.26,47479.41,24149.75,36600.06,18.77,8.54,14.42,279.0,solar
23.06,5.45,14.57,42051.47,15694.88,29598.86,22.57,14.48,18.77,149.0,solar
26.4,7.87,18.51,47140.1,25235.17,36497.51,17.48,12.72,14.57,1493.0,solar
24.73,15.99,20.1,41287.62,27166.17,35408.65,28.55,11.65,17.56,138.0,solar
30.63,10.14,20.91,48444.4,27283.35,38352.59,27.67,11.24,20.0,755.0,solar
30.23,10.74,20.59,48099.09,27677.54,38072.87,17.2,9.48,13.11,794.0,solar
23.23,5.73,14.54,41325.71,17363.2,29225.18,23.5,16.95,20.11,41.0,solar
24.89,9.57,18.72,42504.77,7031.17,33941.92,27.8,13.5,20.25,8.0,solar
25.25,9.35,15.4,45263.05,23756.83,30142.94,23.31,10.2,17.17,163.0,solar
23.25,5.17,14.41,46984.74,19297.12,31710.33,10.72,7.22,8.89,250.0,solar
20.6,1.45,10.36,42444.16,5986.95,23368.19,37.99,19.87,27.72,422.0,solar
22.12,1.77,11.09,46917.75,8285.82,25104.78,36.31,18.71,26.11,34.0,solar
22.08,2.36,12.11,45860.38,10095.8,27215.02,36.18,20.98,27.14,207.0,solar
27.46,7.56,18.18,46800.0,26143.66,36937.57,19.79,13.28,16.62,55.0,solar
29.73,11.91,21.37,46077.81,30394.94,38362.61,19.55,11.76,17.03,341.0,solar
23.84,10.79,18.82,42158.25,5516.06,33179.06,27.54,12.37,17.29,443.0,solar
27.04,6.73,17.71,47978.38,21484.35,36444.67,24.16,14.26,20.78,97.0,solar
23.43,9.67,17.6,43987.14,23639.2,33769.75,22.34,13.99,18.47,25.0,solar
29.62,10.97,20.79,46928.97,29635.07,38556.87,26.14,14.83,18.97,587.0,solar
25.29,6.5,15.36,45151.52,17119.27,30540.74,28.06,21.31,23.85,17.0,solar
28.0,10.22,19.18,46837.59,25042.8,36294.25,14.25,10.72,12.54,185.0,solar
24.59,8.86,15.58,45054.01,19875.41,29030.39,16.2,7.41,13.41,433.0,solar
25.47,16.83,20.32,41509.85,29670.7,36028.01,32.99,13.09,22.97,11.0,solar
22.52,2.06,11.95,44876.04,9854.97,27766.82,38.86,19.81,28.22,4.0,solar
29.09,18.42,24.05,42299.76,36038.31,39036.67,7.19,5.96,6.55,1043.0,solar
25.9,6.08,16.76,45207.64,16545.14,33585.29,30.93,17.74,24.19,332.0,solar
21.77,13.18,17.66,40842.11,14731.18,31764.44,13.71,9.94,11.85,179.0,solar
22.95,2.38,12.78,46720.27,10751.04,29123.28,38.08,18.06,27.51,42.0,solar
21.0,1.94,11.31,44862.0,7703.42,25586.88,34.52,17.22,25.59,119.0,solar
22.9,2.37,12.75,48028.46,10507.29,28515.58,42.95,22.06,30.74,0.0,solar
24.26,5.06,15.08,45175.88,15882.51,30942.66,26.69,14.7,20.36,370.0,solar
30.14,8.74,20.36,48982.35,24257.82,37571.57,14.52,7.34,11.43,294.0,solar
23.34,9.64,18.05,41593.06,3853.54,32070.95,13.59,8.73,11.39,206.0,solar
21.17,2.29,11.43,43945.86,9423.12,25434.64,34.22,19.77,25.59,32.0,solar
27.23,10.4,20.42,46694.82,27477.62,37751.4,18.5,11.92,15.69,2310.0,solar
24.87,9.02,17.21,43991.26,24141.7,32907.52,23.13,15.83,18.8,46.0,solar
24.61,9.41,17.55,44828.52,23738.45,33725.73,24.21,16.65,19.77,72.0,solar
24.13,15.54,18.98,42237.55,24864.93,34634.96,11.09,5.96,8.42,79.0,solar
23.84,9.36,17.1,44039.16,23969.07,33029.4,22.25,16.11,19.02,24.0,solar
19.13,1.8,10.55,40976.21,7087.65,23568.74,33.13,18.35,24.91,206.0,solar
22.47,2.53,12.07,44025.58,10933.82,26702.19,37.08,19.89,27.2,95.0,solar
23.78,5.54,14.87,46749.99,20427.21,32363.0,11.34,7.49,8.89,268.0,solar
22.69,2.32,12.64,46903.59,10674.96,28718.43,38.68,19.09,28.08,57.0,solar
22.95,2.38,12.58,45325.77,10751.04,28765.47,38.08,19.8,27.63,46.0,solar
23.51,5.66,14.58,41742.3,16816.58,29141.4,25.06,18.37,21.04,82.0,solar
21.42,14.27,18.14,38789.69,23973.05,32452.09,16.97,9.31,12.87,5.0,solar
27.29,9.17,18.85,47026.65,25692.2,37296.39,17.1,9.72,11.82,288.0,solar
21.36,2.19,11.6,43840.48,10523.62,26722.09,34.05,18.11,24.96,66.0,solar
23.58,8.61,17.2,41812.72,22206.4,33102.18,21.22,12.39,16.15,237.0,solar
24.25,13.02,19.25,41358.53,16856.9,33889.98,35.64,13.18,21.26,619.0,solar
27.22,6.6,17.37,48217.36,20251.64,35600.72,41.31,18.66,24.91,262.0,solar
23.72,9.45,15.77,44967.05,21228.9,30549.77,28.93,11.31,21.74,93.0,solar
25.52,9.12,17.54,45575.5,20892.36,33024.2,25.76,14.77,19.16,63.0,solar
21.31,1.98,11.44,45829.86,7912.39,25944.11,33.61,17.32,24.86,68.0,solar
29.71,12.02,21.42,45019.07,30400.58,38259.55,29.19,21.19,24.62,1249.0,solar
22.35,16.02,18.89,41416.62,26689.22,34048.59,17.7,12.76,15.09,166.0,solar
23.31,4.42,14.51,43155.86,14749.73,29823.47,26.64,16.44,21.37,299.0,solar
24.23,3.7,14.82,46665.27,13518.76,32608.81,16.44,10.53,13.48,284.0,solar
20.96,1.86,10.99,47538.44,7389.09,24408.44,32.66,19.08,24.53,182.0,solar
24.66,13.14,19.59,45365.15,31197.29,38573.11,18.66,9.49,14.57,11.0,solar
23.19,12.81,18.21,39402.72,15782.95,33388.61,19.95,11.08,15.28,382.0,solar
24.86,8.44,17.12,44314.83,22778.91,33399.76,22.32,13.55,17.16,243.0,solar
23.55,4.48,14.06,44407.54,12936.18,28650.6,19.89,9.95,16.31,215.0,solar
24.99,4.64,14.93,47780.25,16729.67,32534.61,16.83,9.85,14.34,-3.0,solar
24.45,6.12,15.13,45040.03,16075.41,30569.04,24.05,16.4,20.15,36.0,solar
24.22,8.78,17.49,43478.39,23191.21,33761.01,20.83,12.18,16.35,257.0,solar
29.28,6.86,18.72,49043.17,18679.16,35926.17,18.53,12.13,15.46,11.0,solar
